filename,women-related target,harm_type,harm_category,rationale
img02260.jpg,therapist,Non-Harmful,NULL,"The meme is a humorous self-reference by the therapist, not targeting women for abuse."
img02261.jpg,woman's appearance,Non-Harmful,NULL,"The image shows a woman smiling and holding her hand to her face, but there is no explicit or implicit harm towards her."
img02262.jpg,woman,Non-Harmful,NULL,The meme uses a scene from 'The Devil Wears Prada' to express frustration but does not target women for abuse.
img02263.jpg,woman,Non-Harmful,NULL,The meme uses a neutral expression to humorously depict a situation without targeting the woman for abuse.
img02264.jpg,woman on the market,Implicit-Harm,Misogyny,"The meme uses a metaphor comparing the woman to a clearance sale, implying she is being discarded or devalued."
img02265.jpg,elderly women,Non-Harmful,NULL,"The meme uses humor to depict a casual conversation between two elderly women, which is not intended to harm them."
img02266.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a derogatory comparison to reduce women to mere objects, promoting a harmful stereotype."
img02267.jpg,woman in labor,Implicit-Harm,Misogyny,"The meme compares the pain of childbirth to the discomfort of a cold, implying childbirth is trivial compared to a man's experience."
img02268.jpg,female groups,Implicit-Harm,Misogyny,"The meme stereotypes women into two extremes, implying that all women fit into these narrow roles."
img02269.jpg,woman,Non-Harmful,NULL,The meme is a humorous reaction to a situation but does not target a woman for abuse.
img02270.jpg,woman,Non-Harmful,NULL,"The meme is a humorous depiction of a situation where someone finds support online, but it does not target a woman for abuse."
img02271.jpg,woman,Non-Harmful,NULL,"The meme uses a comparison to highlight similarity between the woman in the foreground and others, which is a form of flattery rather than harm."
img02272.jpg,woman,Non-Harmful,NULL,"The meme is a humorous statement about a woman's statement, not targeting her for abuse."
img02273.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a derogatory term 'HAT' to demean the woman, implying she is unworthy of being part of a 'circle'."
img02274.jpg,woman,Non-Harmful,NULL,"The meme uses a historical context to make a point about men being 'in touch with their feminine side,' but it does not target women for abuse."
img02275.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario to make a point about multitasking, not targeting women for abuse."
img02276.jpg,woman's reaction,Non-Harmful,NULL,"The meme uses a woman's exaggerated reaction to express disbelief, which is a common internet trope but does not target women for abuse."
img02277.jpg,woman,Implicit-Harm,Misogyny,"The meme criticizes women for not shaving their underarms, implying a double standard or judgment based on personal grooming."
img02278.jpg,woman,Non-Harmful,NULL,"The meme is a humorous statement about disagreement, not targeting the woman for abuse."
img02279.jpg,woman in bed,Implicit-Harm,Misogyny,"The meme suggests the woman is suspicious of her partner's intentions, implying distrust and insecurity about his fidelity."
img02280.jpg,woman cooking,Implicit-Harm,Misogyny,"The meme suggests that single women are less likely to eat certain foods, implying a stereotype about their preferences."
img02281.jpg,female athletes,Explicit-Harm,Sexual-Harassment,The meme objectifies the women by focusing on their bodies and suggesting they are desirable for men.
img02282.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous comparison between humans and Titans from Attack on Titan, but it does not target women for abuse."
img02283.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a derogatory term 'pres. crotch-grabber' to refer to a political figure, implying sexual harassment."
img02284.jpg,woman,Non-Harmful,NULL,The meme uses a quote to highlight a common societal expectation but does not explicitly harm or demean the woman.
img02285.jpg,woman's appearance,Non-Harmful,NULL,"The image shows a close-up of a person wearing large, round glasses, but there is no explicit or implicit harm directed towards a woman."
img02286.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by depicting her as a mere body part and uses sexual aggression.
img02287.jpg,woman smoking,Non-Harmful,NULL,The meme uses a woman's smoking habit as a humorous context but does not target her for abuse.
img02288.jpg,woman,Non-Harmful,NULL,"The meme is a humorous exchange between two individuals, not targeting the woman for abuse."
img02289.jpg,women's appearance,Non-Harmful,NULL,"The image shows two women in revealing outfits, but there is no explicit or implicit harm towards them."
img02290.jpg,woman shoppers,Non-Harmful,NULL,"The meme humorously contrasts the speaker's lack of money with their extravagant shopping habits, but it does not target women for abuse."
img02291.jpg,woman's appearance,Non-Harmful,NULL,The meme does not target a woman for abuse; it appears to be a humorous commentary on a child's imaginative play.
img02292.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about a relatable experience, not targeting or demeaning women."
img02293.jpg,women,Non-Harmful,NULL,"The meme uses humor to make a light-hearted observation about aging and life goals, without targeting women for abuse."
img02294.jpg,woman eating,Non-Harmful,NULL,"The meme humorously contrasts the woman's body's reaction with her hormones' influence, without targeting her for abuse."
img02295.jpg,Tara Reade,Non-Harmful,NULL,The meme references Tara Reade but does not explicitly harm her or make a derogatory statement about her.
img02296.jpg,woman,Non-Harmful,NULL,"The meme uses Beyoncé to illustrate a humorous comparison between male and female reactions to jokes, which is not intended to harm or demean her."
img02297.jpg,woman on her period,Non-Harmful,NULL,"The meme uses a mature content warning to humorously suggest that women are more difficult to deal with during their periods, but it does not explicitly harm or demean women."
img02298.jpg,woman in a party scene,Non-Harmful,NULL,"The meme uses a scene from a movie to humorously depict a person's attempt to be cheerful, but the context is not directed at a specific woman or gender-based harm."
img02299.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme suggests that maintaining a serious expression is more attractive than smiling, implying that smiling causes wrinkles."
img02300.jpg,woman,Explicit-Harm,Character-Assassination,"The meme uses extreme scenarios to attack the woman's character, implying she is untrustworthy."
img02301.jpg,woman,Non-Harmful,NULL,"The meme uses a before-and-after format to illustrate personal growth after a breakup, which is a positive message about self-discovery."
img02302.jpg,women,Non-Harmful,NULL,The meme uses a humorous juxtaposition to critique the feminism debate but does not directly harm or demean women.
img02303.jpg,woman,Non-Harmful,NULL,The meme uses a sarcastic tone but does not directly harm or demean the woman.
img02304.jpg,women offended by man spreading,Implicit-Harm,Misogyny,"The meme suggests that women who are offended by man spreading have made a sexual preference choice, implying they are responsible for their own discomfort."
img02305.jpg,woman,Non-Harmful,NULL,The meme references a TV show but does not directly harm or demean the woman.
img02306.jpg,woman in bed,Implicit-Harm,Sexual-Harassment,"The meme suggests the woman is being objectified and the man is thinking about other women, implying sexual interest."
img02307.jpg,woman in bed,Implicit-Harm,Sexual-Harassment,"The meme suggests the woman is being thought about by others, implying sexual interest or objectification."
img02308.jpg,woman,Non-Harmful,NULL,"The meme quotes a tweet suggesting a challenge to name a woman associated with a collection of interests, which is a form of gender-based discrimination but not inherently harmful."
img02309.jpg,woman in bed,Non-Harmful,NULL,The meme uses humor to highlight a common complaint about marriage but does not target or demean women.
img02310.jpg,woman,Implicit-Harm,Misogyny,"The meme perpetuates the stereotype that women are only interested in fitness, reducing them to a superficial characteristic."
img02311.jpg,female warriors,Non-Harmful,NULL,The meme celebrates strong female characters without implying any negative connotations.
img02312.jpg,woman,Non-Harmful,NULL,The meme uses a visual of a woman to illustrate a humorous situation but does not target her for abuse.
img02313.jpg,woman,Non-Harmful,NULL,The meme references a legal consequence but does not directly harm or demean the woman.
img02314.jpg,nurse,Implicit-Harm,Sexual-Harassment,"The nurse's question about drinking, smoking, and narcotics is inappropriate and could be interpreted as a sexual advance."
img02315.jpg,woman's smile,Non-Harmful,NULL,"The meme uses a woman's smile to illustrate a humorous misunderstanding, which is not intended to harm or demean her."
img02316.jpg,woman holding a baby,Non-Harmful,NULL,"The meme is a humorous statement about holding a baby, not targeting the woman for abuse."
